Title,Release time,Age rating,Runtime,Language,IMDb Rating,IMDb Votes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Win,Nomination,Age rating quantification
Sometimes Yesterday,2023-05-23,PG-13,89.0,English,6.1,19.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Oh Belinda,2023-04-07,R,97.0,Turkish,5.3,3403.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
El Conde,2023-09-15,R,112.0,"Spanish, English, French",6.4,14428.0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,5.0,12.0,4
Spring Breakthrough,2023-04-30,PG,84.0,English,5.7,318.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,2
Destination NBA: A G League Odyssey,2023-08-08,R,119.0,English,6.1,231.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Last Resort,2023-01-06,R,108.0,English,4.7,180.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Street Connected,2023-04-03,R,51.0,English,6.1,12430.665799739922,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Dora: Say Hola to Adventure!,2023-11-11,G,45.0,English,6.1,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
Child Machine,2023-05-12,PG-13,96.0,English,4.8,142.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.0,1.0,3
Love in Glacier National: A National Park Romance,2023-01-28,G,84.0,English,6.1,905.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
The Oscars,2023-03-12,G,280.0,"English, American Sign , Telugu",6.5,1014.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.0,10.0,1
Charles: In His Own Words,2023-04-28,PG,45.0,English,5.6,60.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Hurricane Season,2023-11-01,R,99.0,Spanish,5.9,853.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.0,9.0,4
Ghosts of the Void,2023-11-07,R,91.0,English,5.3,97.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,8.0,4.0,4
The Legend & Butterfly,2023-01-27,R,168.0,Japanese,6.5,652.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,4
Peter & the Wolf,2023-10-19,PG,33.0,English,6.7,402.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,2
Carol Burnett: A Celebration,2023-04-22,PG,97.0,English,6.3,9.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Celebrating Carol: The Gift of Laughter,2023-04-26,PG,44.0,English,6.1,11.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,2
The Happiest Man in the World,2023-03-30,PG-13,95.0,Bosnian,6.1,552.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0,11.0,3
A Nashville Legacy,2023-02-26,G,84.0,English,6.4,315.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
Veeran,2023-06-02,G,150.0,Tamil,6.0,1276.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
Role Play,2024-01-12,R,101.0,English,5.5,17762.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,4
Unknown: Cosmic Time Machine,2023-07-24,G,64.0,English,7.2,2854.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
Finding Home: Journey to MLB,2023-08-05,PG,60.0,English,6.1,12430.665799739922,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Diana: A Different Kind of Royal,2023-01-01,PG,40.0,English,6.1,12430.665799739922,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Love in the Maldives,2023-04-01,G,84.0,English,6.1,949.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
Touch the Water,2023-11-03,PG,91.0,English,8.2,18.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Victim/Suspect,2023-05-23,R,90.0,English,6.9,2287.0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,5.0,4
The Taliban's New Friend,2023-02-02,PG-13,46.0,English,6.1,12430.665799739922,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
1000% Me: Growing Up Mixed,2023-05-02,G,59.0,English,7.2,191.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
La Soga 3: Vengeance,2023-12-12,R,81.0,Spanish,8.0,58.0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Higuita: The Way of the Scorpion,2023-11-02,R,100.0,Spanish,6.7,708.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,4
Never Been Chris'd,2023-11-04,G,84.0,English,5.5,1047.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
Maximum Truth,2023-06-23,R,91.0,English,4.6,478.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
The Mission,2023-12-08,PG-13,103.0,English,6.4,1075.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Occupied City,2023-11-30,PG-13,266.0,English,6.6,622.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3.0,5.0,3
Sly,2023-11-03,R,97.0,English,7.0,11780.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
What's My Name Again?,2023-07-18,R,113.0,English,8.4,37.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,11.0,4
Lavell Crawford: THEE Lavell Crawford,2023-02-24,R,88.0,English,6.1,69.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
The Seven Deadly Sins: Grudge of Edinburgh Part 2,2023-08-08,PG-13,55.0,Japanese,6.2,541.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Bottoms,2024-02-14,R,91.0,English,6.7,48621.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,24.0,4
A Royal Christmas Holiday,2023-12-23,G,84.0,English,6.0,350.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
Destined 2: Christmas Once More,2023-10-14,G,85.0,English,6.8,358.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
Aaron Carter: The Little Prince of Pop,2023-05-01,PG-13,57.0,English,6.5,279.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Last Call for Istanbul,2023-11-24,R,91.0,Turkish,5.3,9358.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,4
My Norwegian Holiday,2023-12-01,G,84.0,"English, Norwegian",6.6,2321.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
Bird Box: Barcelona,2023-07-14,R,112.0,"Spanish, English, German",5.3,25664.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0.0,0.0,4
The Cello,2023-09-14,R,120.0,"Arabic, English",4.1,2583.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0.0,0.0,4
ASCHE,2023-12-21,PG,105.0,German,6.1,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,2
Carl's Date,2023-06-21,G,9.0,English,6.4,3486.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1
Christmas at the Amish Bakery,2023-12-10,G,85.0,English,6.3,198.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
Through My Window: Across the Sea,2023-06-23,R,110.0,Spanish,5.1,6957.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,4
The Other Zoey,2023-11-10,PG-13,91.0,English,5.9,10991.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,3
Dope Boy Magic,2023-06-01,PG-13,100.0,English,6.1,12430.665799739922,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Guardians of Time,2023-03-16,PG,99.0,English,3.6,1163.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,2.0,2
American Fiction,2023-12-22,R,117.0,English,7.5,99285.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,63.0,166.0,4
The Burial,2023-10-13,R,126.0,English,7.1,37620.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,4.0,4
Hungry Ghost Diner,2023-08-10,PG,116.0,"Mandarin, Cantonese, Hakka, Malay",6.3,89.0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3.0,2.0,2
Our Body,2023-10-04,G,169.0,"French, English, Spanish",7.8,313.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,12.0,1
Flamin' Hot,2023-06-09,PG-13,99.0,"English, Spanish",6.7,18101.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.0,8.0,3
Copenhagen Cowboy: Nightcall with Nicolas Winding Refn,2023-01-31,R,27.0,"English, Danish",6.1,121.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,4
Making La Grande Boucherie,2023-01-01,PG,73.0,"English, French",6.1,12430.665799739922,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Apple Music Live: Dominic Fike,2023-03-11,PG-13,67.0,English,6.1,12430.665799739922,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Daughters of the Sun,2023-03-30,PG-13,74.0,English,6.1,24.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Snag,2023-04-28,R,88.0,English,4.1,541.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,0.0,4
Leo Reich: Literally Who Cares?!,2023-12-16,R,65.0,English,6.0,267.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Maybe Baby,2023-03-16,R,104.0,Danish,6.1,815.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Good Chemistry: The Story of Elemental,2023-09-13,G,41.0,English,6.1,225.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1
Fool's Paradise,2023-05-12,R,99.0,English,4.7,6627.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Finestkind,2023-12-15,R,126.0,English,6.1,9617.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
What Rhymes with Reason,2023-10-10,PG-13,103.0,English,5.6,763.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.0,2.0,3
